日期,时段结束,实际净负荷_kW,q20_kW,q50_kW,q65_kW,q80_kW,q90_kW
2025-06-30,23:10,4065.0262,4074.2401852296175,4083.1123224872904,4159.751304795381,4209.451927684664,4500.395249420568
2025-06-30,23:20,3837.8504,4082.027156390361,4083.1123224872904,4159.751304795381,4215.620407096546,4376.399701898809
2025-06-30,23:30,3835.18,4080.2560097019236,4178.530197208562,4263.421332197862,4313.377403115821,4477.472159663292
2025-06-30,23:40,3906.2333,4058.007648100228,4103.709498368353,4208.473884575202,4279.464122658482,4592.44776072188
2025-06-30,23:50,4320.8075,3993.5811952600125,4004.7440496104305,4155.210286085405,4220.993164990043,4395.3460444456305
2025-06-30,24:00,4854.75,4047.1123176282968,4092.8141678964216,4197.625552706335,4262.069187231904,4437.714312463497
2025-07-01,00:10,4919.4637,3852.088007890726,4040.6342419159582,4128.598223757468,4241.181483489668,4338.847933876179
2025-07-01,00:20,4861.7117,3832.046085708784,4020.592319734016,4108.556301575526,4221.139561307726,4275.998476330867
2025-07-01,00:30,4764.0,3724.6963655442046,3913.2425995694366,4005.200067108118,4055.9220647494876,4166.926039865692
2025-07-01,00:40,4394.7449,3786.39956675535,3974.9458007805824,4016.137819095464,4092.9153317645437,4244.556009023061
2025-07-01,00:50,4255.9876,3815.539136399828,4002.2776545650586,4057.86931668889,4134.332243048893,4270.3616245532385
2025-07-01,01:00,4380.22,3743.0299876615095,3926.1937586760005,3985.360167950572,4026.873510269792,4170.138702105485
2025-07-01,01:10,4328.3136,3776.6964115980245,3945.951575901183,3997.0221804538473,4087.4417147139056,4263.22432209979
2025-07-01,01:20,4389.8153,3753.533701326671,3962.755622735119,4031.969575118796,4072.448219037579,4252.2430397061635
2025-07-01,01:30,4614.84,3799.360833343127,3972.9783398655145,4050.7425436433587,4095.25379150857,4266.364749374265
2025-07-01,01:40,4700.771,3825.9867482100412,3961.010483213121,4080.512449114958,4111.348807366475,4275.09315842509
2025-07-01,01:50,4652.1293,3825.9867482100412,3961.010483213121,4080.512449114958,4114.714380120746,4280.812532348009
2025-07-01,02:00,4616.67,3861.2753202734893,3973.8437348296775,4062.673718175293,4175.327331992702,4320.450782912985
2025-07-01,02:10,4687.786,3786.0108640029002,3915.489085095347,3959.327744064923,4088.3316772903663,4230.5474412814365
2025-07-01,02:20,4520.9674,3679.3968980694654,3774.0023487561693,3827.4767781029277,4013.8407717527234,4114.146002256821
2025-07-01,02:30,4264.26,3769.833656815783,3864.968724594335,3919.2117635483287,4110.288074922245,4158.132874952088
2025-07-01,02:40,4402.254,3605.7754732542417,3724.0853785822756,3765.6802824466977,3913.5821278025874,3973.7232830470807
2025-07-01,02:50,4390.8192,3592.182338279313,3718.380051823822,3749.4079811851866,3897.3098265410763,3957.4509817855696
2025-07-01,03:00,4239.76,3760.3758532157917,3866.246945355577,3903.3529832506215,4032.5564944946227,4085.9634397759696
2025-07-01,03:10,4497.1721,3571.1132851307675,3698.17685632334,3731.7762209877883,3787.719688069974,3873.211255932585
2025-07-01,03:20,4620.1067,3537.0097287351314,3668.5404415595603,3692.91648910272,3742.2728225791634,3838.7713895044294
2025-07-01,03:30,4391.89,3642.813667222291,3723.140026594345,3809.5812900481046,3858.937623524548,3960.355530413462
2025-07-01,03:40,4179.0815999999995,3556.156741883931,3662.9580763451677,3704.8881605832294,3809.3226477784297,3878.699326849729
2025-07-01,03:50,4234.5555,3573.3700752316845,3674.6308826416043,3718.812142055371,3822.279145621537,3909.3886320580905
2025-07-01,04:00,4442.48,3574.0734819417717,3670.170005357704,3768.8830272379737,3813.5881018579557,3905.0717238589336
2025-07-01,04:10,4453.3374,3498.228185052218,3659.520172080235,3686.7590397665085,3776.415658661946,3825.5815183098002
2025-07-01,04:20,4320.8838,3483.487001552718,3633.16245599211,3680.7803103535903,3753.3243177748745,3816.7301613912114
2025-07-01,04:30,4242.53,3496.4327574211225,3662.2712238088734,3755.718147328868,3803.660253536945,3895.143875537923
2025-07-01,04:40,4356.3592,3529.2270253882816,3674.904000038776,3759.9934103597952,3782.703417970529,3879.476869899513
2025-07-01,04:50,4439.878,3545.7174329743275,3672.048261461792,3807.1066550617156,3847.355345365663,3938.838967366641
2025-07-01,05:00,4343.425,3577.298642119256,3662.510869824878,3764.218729392757,3865.628290574789,3973.8381057159863
2025-07-01,05:10,4019.5757999999996,3475.8274055824327,3534.247219760613,3570.157811461931,3688.179352906144,3736.068256815245
2025-07-01,05:20,3743.4536000000003,3300.1435393921724,3364.816882416105,3387.53662259941,3454.555597326071,3502.1235388493014
2025-07-01,05:30,3555.5975,3166.539997272381,3184.742208889629,3211.4759388175175,3309.083452360357,3370.2667500853795
2025-07-01,05:40,3346.9131999999995,2796.811936220862,2901.8671677277644,3174.726857573527,3206.8175750711266,3361.5096731255385
2025-07-01,05:50,3530.7830000000004,2956.5749864225827,3033.739042981427,3062.4276075424814,3270.7484160618787,3368.090447762214
2025-07-01,06:00,3956.9100000000003,3350.156459314209,3886.482513455976,3907.042751465869,4044.074279862739,4141.997641848387
2025-07-01,06:10,3942.5548,3106.3051303722277,3594.852062749642,3618.1233684800295,3794.824729745597,3973.328091829193
2025-07-01,06:20,3477.3538999999996,3037.882944817153,3314.3570000504906,3504.552406113113,3562.8580068464653,3693.5117777942414
2025-07-01,06:30,3006.4350000000004,2918.8008619233674,3099.9103192984394,3102.929690403277,3200.585338811337,3398.715026232628
2025-07-01,06:40,3023.4896,2616.3612996856996,2791.756038306102,2850.9849434199136,2881.8466669749164,2991.7256120080065
2025-07-01,06:50,3106.2544,2622.7119955297703,2771.7860168420248,2832.9716088675664,2944.5639733468997,3147.733665277897
2025-07-01,07:00,2798.7700000000004,1988.0958805839314,2490.0574051963877,2604.6644398219237,2686.7672498991415,2864.0068796375785
2025-07-01,07:10,2105.3810000000003,1967.2290366987963,2345.0517970817355,2397.17387543595,2485.8625638192325,2757.5865353824215
2025-07-01,07:20,2010.0725999999995,1707.9523349476165,2008.2208986544945,2018.4395229616407,2232.2597265392196,2468.993416015132
2025-07-01,07:30,2190.0299999999997,1260.9555294039367,1829.5812777241165,1867.0790958258717,1885.29844044546,2298.4698204906986
2025-07-01,07:40,1527.8292999999999,1287.7631791379245,1477.9167426361066,1900.2127743018236,2473.931823170348,3082.42127438668
2025-07-01,07:50,1808.9857999999995,1410.1965933117988,1758.3134596171283,1793.3651763838277,2037.4763460919949,2644.55296697139
2025-07-01,08:00,2905.7725,2740.9220784108347,2964.1888997030783,3079.0846732038167,3493.724260893488,3712.735311358047
2025-07-01,08:10,2788.857,2492.319695715833,2875.721661870848,2985.4588375498306,3340.745378953004,3551.193812229133
2025-07-01,08:20,2398.540900000001,1846.3562245195797,2292.2938872154355,2296.5090523746285,2641.5869556241378,2920.0877987082026
2025-07-01,08:30,2355.5225,1733.8254407897232,2189.24805922035,2296.7039936449873,2543.7961316115698,2757.3748100863463
2025-07-01,08:40,2292.0329,1574.7603855080006,2038.706092310634,2064.1233497960984,2299.0494648595864,2677.3306006960856
2025-07-01,08:50,2241.2722999999996,1463.4908906828296,1953.4383930131228,2124.9454880455714,2223.551737677388,2498.5649076754466
2025-07-01,09:00,2122.1800000000003,1525.376572907589,1834.1296538906756,1955.1727907549905,2166.5145959127653,2459.634582740058
2025-07-01,09:10,1705.3301000000001,949.2189864805371,1496.0159842341702,1565.2668599204264,1785.8540111860602,1939.9720004411106
2025-07-01,09:20,1081.4908000000005,526.896620495273,1114.1839604249792,1398.117160119469,1498.8737229630058,1840.2789515589773
2025-07-01,09:30,598.5050000000001,156.65027460762155,913.1127981485081,1117.507874975354,1290.1554506235743,1638.4974439803113
2025-07-01,09:40,624.5227000000004,-81.99837119469318,619.777862577643,886.6528790734753,1236.3678287097555,1577.0911124320987
2025-07-01,09:50,907.7138000000004,209.57328442862325,682.9016626086243,929.6992476122612,1439.6638055880535,1733.047605540206
2025-07-01,10:00,969.8299999999999,236.33979639365413,673.8936735614336,884.3208207717038,1328.5848409898406,1552.3706527441184
2025-07-01,10:10,477.71010000000024,115.54436898093964,631.836535360276,843.5189437460648,1163.768896287355,1456.6802197699872
2025-07-01,10:20,-58.37890000000061,4.7700192674128346,446.33034304123726,714.8879979552947,1004.618364887311,1291.9952790666425
2025-07-01,10:30,-256.5050000000001,-346.40470059466963,138.36769811338786,307.1271143504405,558.1681899870024,956.0658485908666
2025-07-01,10:40,-152.75440000000071,-340.0353511912596,-144.29893337013323,203.46009391319774,483.65951739874697,869.3503311806141
2025-07-01,10:50,-83.34090000000015,-435.5979681834971,-190.5585655032644,213.61869020068949,420.35504952659517,603.679965825297
2025-07-01,11:00,-179.9900000000007,-663.0863234517016,-210.8891468366162,99.2994712045249,274.19634516771885,570.1056336041379
2025-07-01,11:10,-301.4879999999994,-829.3051684880795,-248.0055475340812,10.257475650471058,227.3844103111546,530.6103678428581
2025-07-01,11:20,-321.91259999999966,-1000.9239205278836,-313.45390598268455,33.55725782639774,169.82626552616287,419.7655141751282
2025-07-01,11:30,-211.1875,-972.2166030758467,-336.7635575488937,52.01783478362396,271.1916354729082,619.1094921565359
2025-07-01,11:40,-64.2514000000001,-918.4947782388504,-337.2328422637363,1.3273449186870678,332.9104974254129,652.1261628441728
2025-07-01,11:50,-110.67929999999978,-1005.1842232934205,-402.4549665952352,-65.83290074026664,194.64974151714324,442.6184743892305
2025-07-01,12:00,-397.6875,-1235.9423899261974,-667.1832276274833,-419.85675606534505,-30.08921698046803,360.54486403471003
2025-07-01,12:10,-761.5736000000006,-1290.308037285397,-706.6444946006745,-473.4058407772843,-26.154364036889277,513.9534942852092
2025-07-01,12:20,-1058.2020000000002,-1135.4828903611137,-670.4802961678793,-347.91013053406084,20.933905484151424,527.987614849694
2025-07-01,12:30,-1220.8149999999996,-1006.7095298256501,-558.6295253223138,-303.366133603918,-16.349062243206376,490.7046471223361
2025-07-01,12:40,-1237.2368000000006,-1336.9787394984742,-585.6050614850151,-411.15105850291013,-243.3745291256003,414.17856808632484
2025-07-01,12:50,-1038.4477000000006,-1219.9446376752248,-472.4089677353163,-297.43942781071553,-140.41942591552947,527.3746618360236
2025-07-01,13:00,-661.6149999999998,-419.35723426301246,-161.05386748103547,158.001766203579,377.989863708567,682.3359548870551
2025-07-01,13:10,-275.53179999999975,-299.0162387366167,-47.99790933390568,315.91537489849134,560.5994049161357,960.0515585969911
2025-07-01,13:20,-81.40159999999923,-447.94574472528114,68.00277737927127,239.67479245640797,457.64830723702295,979.023584913375
2025-07-01,13:30,-72.95250000000033,-349.4077998567498,203.52075888171885,493.34757849823905,744.0058008891424,1214.5966954079454
2025-07-01,13:40,-21.061899999999696,-285.360789272797,58.00735997181755,314.4885252131621,593.1731283200802,910.9985414800487
2025-07-01,13:50,313.91449999999986,-1.7046668526202957,346.0142833181767,630.2940179297494,942.4982501602526,1215.7247247031005
2025-07-01,14:00,628.2375000000002,100.29962777808957,388.61916292312753,723.3863627395041,1106.3216380086587,1283.5771147365163
2025-07-01,14:10,414.3701000000001,60.375516669577834,410.8555589738303,688.7116318095846,1078.0868102863656,1717.3516958955765
2025-07-01,14:20,477.9883,5.932101708643959,581.6272363310304,794.9773062885089,1232.6333897273362,1812.1938438836937
2025-07-01,14:30,907.1950000000006,203.70517691038253,793.4344234973464,936.6140208024942,1413.526629901139,1709.0029809223065
2025-07-01,14:40,1042.4375,544.5036707928919,1048.0307332357966,1437.7543547175167,1782.8944896234493,1972.5162161786743
2025-07-01,14:50,1409.8873999999996,818.3475221813039,1359.1975604289587,1748.5433198885235,1983.2033271547757,2414.2646584158565
2025-07-01,15:00,2137.2675,1136.6551826884772,1573.3173996296468,1694.2551072515278,1964.5904548819826,2279.229806217871
2025-07-01,15:10,2709.0633,1514.1316173920848,1726.7668243886933,1806.6021069052788,2129.9819848334732,2587.2339502945806
2025-07-01,15:20,2875.0038000000004,2084.3309927488544,2220.7506754663477,2254.0600564384276,2715.3729894723792,3072.58576176266
2025-07-01,15:30,2741.8724999999995,2074.002308918125,2261.5385060452695,2283.218961313136,2793.602543355127,3112.072677270182
2025-07-01,15:40,2621.8135999999995,1884.9435418510366,2395.94801808668,2656.693287270202,2805.8899365222633,3096.8530235832654
2025-07-01,15:50,2530.0599,2108.230105972552,2568.9434771328247,2626.151864667213,2907.519425235566,3195.994240996732
2025-07-01,16:00,2713.1499999999996,2726.320418741974,2947.31080538174,2977.6009292800204,3389.8143130291105,3857.8455954305396
2025-07-01,16:10,3421.6819000000005,2789.775974157813,3202.6155637219595,3515.696633941228,3592.004846070869,4000.88381425086
2025-07-01,16:20,3743.2182,2945.7239542137954,3322.568628961649,3638.3894796327922,3751.8373852293253,4070.4107788018027
2025-07-01,16:30,3729.1749999999997,3276.9416470888204,3679.0532227208864,3705.3494172016867,3903.790651672213,4367.49021836002
2025-07-01,16:40,4266.3328,3569.065788636347,3796.8842945186266,3951.7024067460343,4039.7636736255376,4373.193464152789
2025-07-01,16:50,4598.5954,3695.109046425159,3994.6491502410777,4023.4411275932193,4190.515363104926,4392.732896889622
2025-07-01,17:00,4630.1125,3987.668186307888,4438.891364692594,4471.920971216484,4550.17060743608,4720.747741507157
2025-07-01,17:10,5045.4167,4226.624144695255,4771.064175570944,4832.5527242873595,4957.1036491558825,5195.9447517674835
2025-07-01,17:20,5347.840700000001,4222.108836100384,4867.537644242633,5055.591654940708,5163.106003258047,5440.475312714063
2025-07-01,17:30,5562.2075,4388.152254880328,5196.798707238766,5328.242778708979,5563.696634775038,5832.7029326481925
2025-07-01,17:40,6096.825,4646.209152306025,5418.063906059202,5547.249808401766,5827.1462725159745,6153.797201263259
2025-07-01,17:50,5664.9712,4506.928370696981,5044.563639188875,5110.42962013954,5213.977433575914,5443.172985119954
2025-07-01,18:00,4500.679999999999,3729.0850032897374,4081.969426708882,4123.077013172502,4381.1589876393355,4888.284845438821
2025-07-01,18:10,4291.7298,4043.0916626677867,4168.033869338369,4225.208263404541,4409.770813176032,4759.6537038601655
2025-07-01,18:20,4737.9462,4260.00815544542,4422.045768565744,4530.803920536998,4750.876070672732,4926.936080198397
2025-07-01,18:30,5283.4725,4461.505740637991,4465.04530334431,4578.048605692303,4681.596699610552,4800.303271605049
2025-07-01,18:40,5656.211499999999,4654.642093117726,4792.5239691944935,4839.132989142012,4961.383774406448,5097.484472549359
2025-07-01,18:50,5684.847299999999,4788.732291041029,4983.593857595941,5017.026264032851,5083.110020665712,5174.837289629819
2025-07-01,19:00,5603.365,5003.472722776907,5226.619899565912,5312.604068727631,5447.469176459332,5577.668896299504
2025-07-01,19:10,5801.0356,4965.009388209623,5226.9948810358255,5305.831976743405,5435.3560854954785,5580.190381002975
2025-07-01,19:20,5887.331,5035.060613567569,5242.496595088025,5314.668422741127,5423.440583360627,5507.453042720014
2025-07-01,19:30,5782.86,4850.484921528414,5113.498263437814,5166.3454774466545,5315.041237055701,5468.683756437703
2025-07-01,19:40,5895.0348,4867.148926389995,5141.036884428804,5190.8434864980845,5331.7052419172815,5469.449814091186
2025-07-01,19:50,5970.2684,4847.203435144534,5041.503069908116,5103.002519057121,5294.1831295632455,5434.437268475855
2025-07-01,20:00,5892.03,4896.905618860136,5085.577007842214,5148.124269841301,5369.984883062461,5512.244166370052
2025-07-01,20:10,5847.0994,4970.056437759755,5226.413684804453,5311.800098319619,5440.403135045611,5572.357325460946
2025-07-01,20:20,5959.2464,4922.904022608448,5185.917364517849,5272.636513589372,5372.5292528699265,5497.100196131045
2025-07-01,20:30,6061.11,4961.457595389595,5261.570261758941,5281.954979361748,5434.2952085810275,5563.758483090786
2025-07-01,20:40,5878.1776,4978.393503568533,5244.744527678065,5337.591863305466,5459.974715415685,5605.023048574081
2025-07-01,20:50,5777.4639,4971.347890166715,5237.698914276247,5330.5462499036485,5448.264227637809,5585.464996848374
2025-07-01,21:00,5934.4,4914.174095370617,5180.525119480149,5262.657667101481,5389.714251639382,5540.803640376165
2025-07-01,21:10,6122.8881,4984.445518944621,5259.036742146962,5349.017832288313,5466.026730791773,5611.075063950169
2025-07-01,21:20,5963.2212,4984.445518944621,5259.036742146962,5357.251065362481,5478.95887604624,5633.826353767098
2025-07-01,21:30,5788.52,4978.7400640762535,5250.868144955166,5358.42846375499,5478.833677651952,5620.624862394259
2025-07-01,21:40,6163.4444,4982.789142596189,5253.889374391905,5356.0441769655135,5482.882756171887,5631.730743952775
2025-07-01,21:50,5683.2756,4854.794702635969,4994.280180886581,5090.3321908542675,5330.319970261753,5478.490395434956
2025-07-01,22:00,4576.65,4367.775826925266,4479.67811227295,4730.159531644283,4838.507658099508,5129.356450643956
2025-07-01,22:10,4560.728,3979.730145594953,4056.995908949419,4136.511856193582,4248.267791562171,4407.378954389778
2025-07-01,22:20,4813.6012,4111.289294490735,4123.117562680711,4193.773495775687,4315.486000887484,4481.779407936024
2025-07-01,22:30,4821.7,3956.7898021019414,3999.268413372813,4055.300260658212,4224.75198863851,4388.631072106166
2025-07-01,22:40,4878.3014,4078.411884171076,4090.240152361052,4169.756099605215,4273.416367609719,4447.78061850348
2025-07-01,22:50,4668.7722,4076.5786479561475,4098.25182697084,4224.028107912717,4380.154341789938,4485.876352019574
2025-07-01,23:00,4419.37,4078.411884171076,4090.240152361052,4167.037997062598,4273.416367609719,4447.78061850348
2025-07-01,23:10,4731.7387,4106.3532952865025,4118.181563476479,4186.119394028835,4307.18442892898,4484.000829433857
2025-07-01,23:20,4928.2412,4286.021171419159,4470.717359685748,4728.814821136211,4785.080650308602,5128.346726940609
2025-07-01,23:30,4757.55,4110.139735573222,4129.634975974139,4285.607154613501,4343.314776997783,4612.3717225045175
2025-07-01,23:40,4651.9572,4003.810995577671,4065.399223226171,4118.712967968952,4260.3552111366635,4454.761881959525
2025-07-01,23:50,4752.4981,3986.2393937450993,3990.6796913596245,4101.14136613638,4233.424224027617,4437.190280126953
2025-07-01,24:00,4884.99,4129.362431499321,4142.223686817132,4265.544153579582,4405.126869757213,4559.617207260836
2025-07-02,00:10,4768.584,3707.219454090036,4048.0722871071794,4071.363422566219,4096.476443281262,4312.744967842243
2025-07-02,00:20,4621.8471,3768.9344017150324,4056.166586394658,4138.709760323667,4162.696996891069,4370.32487284356
2025-07-02,00:30,4554.16,3804.754847102,4092.342876352448,4167.667022613225,4199.749756747959,4389.536023134045
2025-07-02,00:40,4484.2656,3809.388960162203,4080.889660659467,4141.917924581692,4191.854791662201,4339.300137835072
2025-07-02,00:50,4506.6186,3793.0587754308694,4023.3557606807963,4120.642075552231,4182.662916590798,4328.4814228321875
2025-07-02,01:00,4575.97,3803.0587832840356,4021.2751414271897,4118.142128060828,4143.257925918118,4335.540826653818
2025-07-02,01:10,4538.8816,3829.8581769997945,4020.26430005945,4158.919838022662,4186.0044325283125,4351.71470783773
2025-07-02,01:20,4546.4487,3908.801272357618,4061.6885656326886,4233.2396762995695,4302.091056388325,4472.104718909938
2025-07-02,01:30,4654.26,3870.566632876165,4010.123350770602,4160.281064434086,4240.309214067953,4420.895348618674
2025-07-02,01:40,4753.6203,3774.7902342053035,3992.5407614598344,4045.2691043420214,4103.337859148064,4235.750757401957
2025-07-02,01:50,4775.4872,3779.0886989575006,4000.635060747316,4053.363403629503,4112.557942583187,4231.190623301688
2025-07-02,02:00,4709.13,3823.658434398333,4010.123350770602,4102.231612129243,4239.293146214831,4411.882429825619
2025-07-02,02:10,4595.8785,3857.959571551492,4007.238108137257,4123.028434063622,4195.992960651789,4432.679251759998
2025-07-02,02:20,4496.0121,3843.7023675333326,3972.4512522170226,4110.875262651744,4161.462967474799,4255.304274060218
2025-07-02,02:30,4398.21,3762.840430300372,3913.287041956357,4045.116073725642,4115.591948822033,4170.518763688639
2025-07-02,02:40,4256.3647,3741.436312062429,3877.8783798088316,4016.56123884019,4052.5274105403146,4128.247487594572
2025-07-02,02:50,4184.2536,3658.1837048855177,3848.7252688893177,3896.1382512174437,3938.366620329973,4016.8838490991243
2025-07-02,03:00,4239.21,3720.971089423928,3867.7798172708635,3960.0514199034947,4001.1540048683833,4072.229138446811
2025-07-02,03:10,4340.6308,3695.858264881617,3837.9055790472476,3872.947519502193,3997.162374329082,4062.0860652650526
2025-07-02,03:20,4265.512,3680.859352605395,3822.906666771026,3911.4883005815313,3961.3978475283716,4065.7418935747933
2025-07-02,03:30,4218.9,3686.866188119876,3806.9966528909617,3896.1510424382836,3957.390664113161,4058.3055593861977
2025-07-02,03:40,4586.226,3704.4012769481765,3832.5729852997265,3923.7704080995118,3946.1264564934168,4081.892655723716
2025-07-02,03:50,4664.7235,3698.53938261618,3818.9228240930042,3910.12024689279,3986.0159886422553,4086.897235102955
2025-07-02,04:00,4395.16,3694.1499719132335,3809.033412488905,3951.6016015624687,3977.0632752252322,4080.2427022656734
2025-07-02,04:10,4424.7258,3663.713600210169,3806.682812854905,3886.061580826853,3966.8298495008917,4012.5091275299947
2025-07-02,04:20,4551.8844,3674.200413501739,3806.9966528909617,3899.039979944427,3960.2796016193047,4061.1944968923412
2025-07-02,04:30,4501.07,3607.6159268356178,3810.265404743952,3933.6494629338463,3975.438311374957,4055.865543794793
2025-07-02,04:40,4240.7388,3659.5422799409166,3828.8337543422804,3880.2896211006964,3922.390972053126,4058.4056976349625
2025-07-02,04:50,4130.538,3718.0770800301716,3870.797590489833,4057.416368848621,4079.50440666894,4216.972656886511
2025-07-02,05:00,4264.5,3766.2584375819683,3868.322640851935,4064.8784915375445,4095.7036938243896,4226.908159716036
2025-07-02,05:10,4274.7145,3634.453537339309,3693.0212773228404,3767.040237956514,3824.871827214827,3914.1255084888535
2025-07-02,05:20,3942.0725,3522.641599461254,3571.117707516629,3611.921117135269,3662.8766838725574,3723.8137595771223
2025-07-02,05:30,3450.1324999999997,3280.317676902352,3401.3497370462055,3438.60152312975,3485.6168186721743,3526.0890586258665
2025-07-02,05:40,3290.8255,2963.727812361914,3069.8905010921635,3192.217602833348,3277.827955220721,3382.7716740508095
2025-07-02,05:50,3627.4307,2863.714582834236,3095.9647864805675,3154.6702370257667,3250.529521264081,3330.7934504987293
2025-07-02,06:00,4025.5975000000003,3555.2011760568635,3898.234697089756,4011.0681045885967,4104.8996369443,4241.3784458031705
2025-07-02,06:10,3789.2582,3204.5244680129417,3644.6142048999327,3705.010117945024,3716.916896958978,3833.2017900766828
2025-07-02,06:20,3217.9629999999997,3212.1211086694775,3395.108667031741,3545.73417480494,3571.7336777230717,3632.8039280627163
2025-07-02,06:30,2809.6950000000006,2967.4814743570305,3166.0026433325775,3240.8241863460653,3376.2084988894976,3486.38481116774
2025-07-02,06:40,2796.9208999999996,2840.163332006091,3127.20679541916,3143.283646465256,3296.521913357167,3346.559855879903
2025-07-02,06:50,2605.4930999999997,2695.411855825896,2908.3709845450157,2975.360069943387,3091.645349598383,3208.35246497402
2025-07-02,07:00,2167.5575,2313.782889928705,2622.9791504871746,2646.3989829857464,2740.941696712812,2966.032628810418
2025-07-02,07:10,1986.9632000000001,1945.7692745282386,2318.7927371971855,2346.1028024433126,2446.6464828422068,2952.3491219240523
2025-07-02,07:20,2012.7823999999996,1709.6029431684162,2303.8566730237635,2362.8199051440656,2493.861489422583,3123.572183932918
2025-07-02,07:30,1768.5500000000002,1906.2869954122843,2233.6626626975767,2353.261325753033,2621.8499467667903,3390.6682182720806
2025-07-02,07:40,1002.3315000000002,1630.6150887597998,1726.159213699644,1783.966166070561,2368.492747009466,3177.354779146538
2025-07-02,07:50,1365.9156999999996,1901.3031401145379,2082.25207605751,2090.9457741091887,2222.0268233041784,2911.828127730267
2025-07-02,08:00,2472.0999999999995,2631.5431049644276,2909.0690084601547,3048.9999571769113,3282.872527253403,3348.738807732087
2025-07-02,08:10,2231.5053,2289.6781544863634,2716.3163479820323,2882.002515981922,3076.1816172047597,3195.7146891927946
2025-07-02,08:20,1759.4157000000005,2270.7341843135227,2563.8701469731895,2836.0673788951913,2941.3343718104666,3007.914497050562
2025-07-02,08:30,1667.13,1895.0102284079878,2535.9006345741755,2665.6016053036356,2770.868598218911,2962.2315438561086
2025-07-02,08:40,1446.7895000000008,1885.766104054605,2484.968904482015,2641.179048190271,2693.556349315126,2950.3883241355297
2025-07-02,08:50,1412.554,1932.0051631395686,2337.6580169852487,2627.2262204793315,2653.885955257226,2956.563551342166
2025-07-02,09:00,1356.3075,1771.3656313750325,2030.4191429796308,2353.952786349914,2402.810402022866,2496.945240405982
2025-07-02,09:10,704.7861000000003,1260.687776272982,1673.777206770447,1889.498645625087,1984.8649703763988,2146.871003376699
2025-07-02,09:20,346.8208000000004,929.30998469087,1496.7103701367566,1723.9184284993876,1900.262749048509,2044.1589105239723
2025-07-02,09:30,475.28999999999996,766.2857205057957,1225.403707088675,1553.9551559698211,1925.7317178701983,2095.195227841204
2025-07-02,09:40,377.4985999999999,889.2530200986984,1046.9598335968192,1592.254791302864,2098.378556080386,2178.95288605737
2025-07-02,09:50,4.782499999999345,595.5769089876217,828.622850690758,1184.3825311514618,1638.7837722181855,2005.0293825840838
2025-07-02,10:00,-336.7349999999997,643.5493857658369,854.2034014352664,1253.6018558785277,1684.0387183974844,1995.4964753700554
2025-07-02,10:10,-339.78570000000036,539.1393577633445,744.8416440051449,1155.9925843726376,1403.1794165521808,1742.0357381986234
2025-07-02,10:20,-382.7503999999999,454.17301645483406,634.2175372598301,988.5950656984985,1144.3391281473025,1644.2302135250843
2025-07-02,10:30,-610.6600000000008,72.03704292602652,118.54489506525783,357.9049941182341,648.7232212591077,1035.98816847774
2025-07-02,10:40,-819.4639000000006,-13.437342434940092,132.77855553904897,372.0511826136032,604.3037463748303,948.0774134313966
2025-07-02,10:50,-1034.7267999999995,-91.85517603990576,137.15480877552523,303.57166656619745,454.2366240460389,852.3008793482212
2025-07-02,11:00,-1323.6324999999997,-84.534401063454,130.60801774632887,269.6875648408383,362.93804817822416,881.8980059630218
2025-07-02,11:10,-1598.9469999999992,-86.86396147355273,-4.037368215357901,402.19322613635364,415.1557725840594,982.8963986905243
2025-07-02,11:20,-1281.5889000000006,-148.70764244231978,-7.322993494048447,348.607902056646,351.59384436699105,916.6602857035797
2025-07-02,11:30,-689.1950000000006,-216.88515213698923,-21.112516225178524,245.54169312896158,287.27742053173733,753.5448448346433
2025-07-02,11:40,-786.8505000000005,-29.751400261841383,95.06146118106676,402.7487682568285,464.7751231990855,1065.3399721068774
2025-07-02,11:50,-1074.9994000000006,-39.96593043838175,68.05575032775573,326.85936582111475,437.1087227637434,866.5403150389312
2025-07-02,12:00,-1208.9849999999997,-202.56457020530866,-104.53023271149254,126.77096677451802,176.5182447232355,955.2400184188401
2025-07-02,12:10,-1331.058,-510.96650068744003,-315.3015540754402,-194.5359124913687,-62.57601540829346,852.9336078139484
2025-07-02,12:20,-1407.299,-809.6886727966263,-390.9233328730286,-317.5227633281136,-187.81506063179523,885.6387881696602
2025-07-02,12:30,-1473.3050000000003,-700.1261204801316,-291.30259081891813,-209.07867508743462,-88.19431857768477,985.2595302237706
2025-07-02,12:40,-1563.6195000000007,-334.92232294807326,-161.68471303314232,55.80948873448337,119.2146718996084,998.5401999087278
2025-07-02,12:50,-1261.8819000000003,-19.79641466139828,132.78503169777036,316.341172237947,459.85034353302365,853.0349150338948
2025-07-02,13:00,-741.5275000000001,89.77786116236027,237.66258785306968,465.8583142446044,597.2486213119703,1298.3537399863485
2025-07-02,13:10,-648.5934000000007,16.899501754552055,225.82348945495983,338.0443254106331,490.1447597986803,1018.7737126205047
2025-07-02,13:20,-715.8161,139.0609345232422,228.6834782761946,447.7881597311643,597.7065098791791,1065.4684266901977
2025-07-02,13:30,-704.4700000000003,135.69234565596614,228.36950547530546,562.1425525771923,724.3821849628599,1211.0482370162135
2025-07-02,13:40,-648.5675000000001,114.86199972946903,237.36164381011008,471.44503469869807,711.6101571088515,1190.4059955096084
